,Cell type,test,material,time (hr),concentration (ug/ml),viability (%),Hydrodynamic diameter (nm),Zeta potential (mV),mcd,x,rox,radii
632,Caco-2,CCK-8,ZnO,3,35.0,56.769,100.0,-8.23,2.272727272727273,2.545,-0.7618,1.35
633,Caco-2,CCK-8,ZnO,3,40.0,50.437,100.0,-8.23,2.272727272727273,2.545,-0.7618,1.35
634,Caco-2,CCK-8,ZnO,3,80.0,61.572,100.0,-8.23,2.272727272727273,2.545,-0.7618,1.35
635,Caco-2,CCK-8,ZnO,6,10.0,104.8,100.0,-8.23,2.272727272727273,2.545,-0.7618,1.35
636,Caco-2,CCK-8,ZnO,6,15.0,100.44,100.0,-8.23,2.272727272727273,2.545,-0.7618,1.35
637,THP-1,AlamarBlue,Ag,6,20.0,105.9,100.0,-8.23,0.0,1.93,0.7996,1.6
638,THP-1,AlamarBlue,Ag,6,25.0,76.856,100.0,-8.23,0.0,1.93,0.7996,1.6
639,THP-1,AlamarBlue,Ag,6,30.0,60.262,100.0,-8.23,0.0,1.93,0.7996,1.6
640,THP-1,AlamarBlue,Ag,6,35.0,56.114,100.0,-8.23,0.0,1.93,0.7996,1.6
641,THP-1,AlamarBlue,Ag,6,40.0,53.275,100.0,-8.23,0.0,1.93,0.7996,1.6
642,THP-1,AlamarBlue,Ag,6,80.0,59.825,100.0,-8.23,0.0,1.93,0.7996,1.6
643,THP-1,AlamarBlue,Ag,24,10.0,104.8,100.0,-8.23,0.0,1.93,0.7996,1.6
644,THP-1,AlamarBlue,Ag,24,15.0,100.0,100.0,-8.23,0.0,1.93,0.7996,1.6
645,THP-1,AlamarBlue,Ag,24,20.0,92.795,100.0,-8.23,0.0,1.93,0.7996,1.6
646,THP-1,AlamarBlue,Ag,24,25.0,75.109,100.0,-8.23,0.0,1.93,0.7996,1.6
647,THP-1,AlamarBlue,Ag,24,30.0,70.742,100.0,-8.23,0.0,1.93,0.7996,1.6
648,THP-1,AlamarBlue,Ag,24,35.0,68.996,100.0,-8.23,0.0,1.93,0.7996,1.6
649,THP-1,AlamarBlue,Ag,24,40.0,69.432,100.0,-8.23,0.0,1.93,0.7996,1.6
650,THP-1,AlamarBlue,Ag,24,80.0,49.345,100.0,-8.23,0.0,1.93,0.7996,1.6
651,THP-1,AlamarBlue,Ag,48,10.0,96.288,100.0,-8.23,0.0,1.93,0.7996,1.6
652,THP-1,AlamarBlue,Ag,48,15.0,100.44,100.0,-8.23,0.0,1.93,0.7996,1.6
653,THP-1,AlamarBlue,Ag,48,20.0,82.314,100.0,-8.23,0.0,1.93,0.7996,1.6
654,THP-1,AlamarBlue,Ag,48,25.0,63.755,100.0,-8.23,0.0,1.93,0.7996,1.6
655,THP-1,AlamarBlue,Ag,48,30.0,60.262,100.0,-8.23,0.0,1.93,0.7996,1.6
656,THP-1,AlamarBlue,Ag,48,35.0,59.607,100.0,-8.23,0.0,1.93,0.7996,1.6
657,SHSY5Y,MTT,Fe3O4,48,40.0,64.192,100.0,-8.23,2.932551319648094,2.75,-0.239,1.4
658,SHSY5Y,MTT,Fe3O4,48,80.0,55.677,100.0,-8.23,2.932551319648094,2.75,-0.239,1.4
659,SHSY5Y,MTT,Fe3O4,24,1.0,91.342,50.0,71.7,2.932551319648094,2.75,-0.239,1.4
660,SHSY5Y,MTT,Fe3O4,24,2.5,61.905,50.0,71.7,2.932551319648094,2.75,-0.239,1.4
661,SHSY5Y,MTT,Fe3O4,24,5.0,31.818,50.0,71.7,2.932551319648094,2.75,-0.239,1.4
662,SHSY5Y,MTT,Fe3O4,24,10.0,15.152,50.0,71.7,2.932551319648094,2.75,-0.239,1.4
663,SHSY5Y,MTT,Fe3O4,24,5.0,92.5,21.8,-19.285,2.932551319648094,2.75,-0.239,1.4
664,SHSY5Y,MTT,Fe3O4,24,10.0,80.208,21.8,48.5,2.932551319648094,2.75,-0.239,1.4
665,SHSY5Y,MTT,Fe3O4,24,15.0,63.958,21.8,23.6,2.932551319648094,2.75,-0.239,1.4
666,SHSY5Y,MTT,Fe3O4,24,20.0,45.417,21.8,53.8,2.932551319648094,2.75,-0.239,1.4
667,SHSY5Y,MTT,Fe3O4,24,25.0,36.458,21.8,25.67,2.932551319648094,2.75,-0.239,1.4
668,SHSY5Y,MTT,Fe3O4,24,5.0,97.292,31.4,-6.73,2.932551319648094,2.75,-0.239,1.4
669,SHSY5Y,MTT,Fe3O4,24,10.0,93.958,31.4,20.02,2.932551319648094,2.75,-0.239,1.4
670,SHSY5Y,MTT,Fe3O4,24,15.0,87.083,31.4,-3.605,2.932551319648094,2.75,-0.239,1.4
671,SHSY5Y,MTT,Fe3O4,24,20.0,82.5,31.4,-3.605,2.932551319648094,2.75,-0.239,1.4
672,SHSY5Y,MTT,Fe3O4,24,25.0,74.167,31.4,-17.015,2.932551319648094,2.75,-0.239,1.4
673,SHSY5Y,MTT,Fe3O4,24,5.0,92.5,56.7,18.35,2.932551319648094,2.75,-0.239,1.4
674,SHSY5Y,MTT,Fe3O4,24,10.0,90.625,56.7,17.88,2.932551319648094,2.75,-0.239,1.4
675,SHSY5Y,MTT,Fe3O4,24,15.0,86.25,56.7,17.88,2.932551319648094,2.75,-0.239,1.4
676,SHSY5Y,MTT,Fe3O4,24,20.0,84.167,56.7,-18.745,2.932551319648094,2.75,-0.239,1.4
677,SHSY5Y,MTT,Fe3O4,24,25.0,79.792,56.7,-33.83,2.932551319648094,2.75,-0.239,1.4
678,SHSY5Y,MTT,Fe3O4,48,10.0,88.254,71.0,71.7,2.932551319648094,2.75,-0.239,1.4
679,SHSY5Y,MTT,Fe3O4,48,25.0,67.143,71.0,71.7,2.932551319648094,2.75,-0.239,1.4
680,SHSY5Y,MTT,Fe3O4,48,50.0,10.0,71.0,71.7,2.932551319648094,2.75,-0.239,1.4
681,SHSY5Y,MTT,Fe3O4,48,100.0,11.587,71.0,71.7,2.932551319648094,2.75,-0.239,1.4
682,SHSY5Y,MTT,Fe3O4,48,25.0,90.794,42.3,-8.72,2.932551319648094,2.75,-0.239,1.4
683,SHSY5Y,MTT,Fe3O4,48,50.0,94.921,42.3,-8.72,2.932551319648094,2.75,-0.239,1.4
684,SHSY5Y,MTT,Fe3O4,48,100.0,115.4,42.3,-8.72,2.932551319648094,2.75,-0.239,1.4
685,SHSY5Y,MTT,Fe3O4,48,200.0,103.17,42.3,-8.72,2.932551319648094,2.75,-0.239,1.4
686,SHSY5Y,MTT,Fe3O4,48,5.0,51.746,28.0,70.76,2.932551319648094,2.75,-0.239,1.4
687,SHSY5Y,MTT,Fe3O4,48,10.0,38.889,28.0,70.76,2.932551319648094,2.75,-0.239,1.4
688,SHSY5Y,MTT,Fe3O4,48,25.0,20.317,28.0,70.76,2.932551319648094,2.75,-0.239,1.4
689,SHSY5Y,MTT,Fe3O4,48,50.0,13.651,28.0,70.76,2.932551319648094,2.75,-0.239,1.4
690,SHSY5Y,MTT,Fe3O4,48,10.0,70.635,78.3,45.32,2.932551319648094,2.75,-0.239,1.4
691,SHSY5Y,MTT,Fe3O4,48,25.0,42.381,78.3,45.32,2.932551319648094,2.75,-0.239,1.4
692,SHSY5Y,MTT,Fe3O4,48,50.0,23.968,78.3,45.32,2.932551319648094,2.75,-0.239,1.4
693,SHSY5Y,MTT,Fe3O4,48,100.0,12.063,78.3,45.32,2.932551319648094,2.75,-0.239,1.4
694,SHSY5Y,MTT,Fe3O4,48,25.0,90.095,71.0,71.7,2.932551319648094,2.75,-0.239,1.4
695,SHSY5Y,MTT,Fe3O4,48,50.0,85.333,71.0,71.7,2.932551319648094,2.75,-0.239,1.4
696,SHSY5Y,MTT,Fe3O4,48,100.0,79.429,71.0,71.7,2.932551319648094,2.75,-0.239,1.4
697,SHSY5Y,MTT,Fe3O4,48,200.0,55.81,71.0,71.7,2.932551319648094,2.75,-0.239,1.4
698,SHSY5Y,MTT,Fe3O4,48,25.0,100.19,42.3,-8.72,2.932551319648094,2.75,-0.239,1.4
699,SHSY5Y,MTT,Fe3O4,48,50.0,93.333,42.3,-8.72,2.932551319648094,2.75,-0.239,1.4
700,SHSY5Y,MTT,Fe3O4,48,100.0,120.38,42.3,-8.72,2.932551319648094,2.75,-0.239,1.4
701,SHSY5Y,MTT,Fe3O4,48,200.0,96.952,42.3,-8.72,2.932551319648094,2.75,-0.239,1.4
702,SHSY5Y,MTT,Fe3O4,48,25.0,89.333,28.0,70.76,2.932551319648094,2.75,-0.239,1.4
703,SHSY5Y,MTT,Fe3O4,48,50.0,90.667,28.0,70.76,2.932551319648094,2.75,-0.239,1.4
704,SHSY5Y,MTT,Fe3O4,48,100.0,67.81,28.0,70.76,2.932551319648094,2.75,-0.239,1.4
705,SHSY5Y,MTT,Fe3O4,48,200.0,48.952,28.0,70.76,2.932551319648094,2.75,-0.239,1.4
706,SHSY5Y,MTT,Fe3O4,48,25.0,137.9,78.3,45.32,2.932551319648094,2.75,-0.239,1.4
707,SHSY5Y,MTT,Fe3O4,48,50.0,114.1,78.3,45.32,2.932551319648094,2.75,-0.239,1.4
708,SHSY5Y,MTT,Fe3O4,48,100.0,82.095,78.3,45.32,2.932551319648094,2.75,-0.239,1.4
709,SHSY5Y,MTT,Fe3O4,48,200.0,70.095,78.3,45.32,2.932551319648094,2.75,-0.239,1.4
710,SHSY5Y,MTT,Fe3O4,6,1.0,100.97,25.0,-8.72,2.932551319648094,2.75,-0.239,1.4
711,SHSY5Y,MTT,Fe3O4,6,5.0,97.742,25.0,-8.72,2.932551319648094,2.75,-0.239,1.4
712,SHSY5Y,MTT,Fe3O4,6,10.0,95.161,25.0,-8.72,2.932551319648094,2.75,-0.239,1.4
713,SHSY5Y,MTT,Fe3O4,6,50.0,96.935,25.0,-8.72,2.932551319648094,2.75,-0.239,1.4
714,SHSY5Y,MTT,Fe3O4,6,100.0,95.161,25.0,-8.72,2.932551319648094,2.75,-0.239,1.4
715,SHSY5Y,MTT,Fe3O4,24,1.0,97.742,25.0,-8.72,2.932551319648094,2.75,-0.239,1.4
716,SHSY5Y,MTT,Fe3O4,24,5.0,95.645,25.0,-8.72,2.932551319648094,2.75,-0.239,1.4
717,SHSY5Y,NRU,Fe3O4,24,10.0,92.19,25.0,-8.72,2.932551319648094,2.75,-0.239,1.4
718,SHSY5Y,NRU,Fe3O4,24,50.0,87.07,25.0,-8.72,2.932551319648094,2.75,-0.239,1.4
719,SHSY5Y,NRU,Fe3O4,24,100.0,84.34,25.0,-8.72,2.932551319648094,2.75,-0.239,1.4
720,SHSY5Y,NRU,Fe3O4,48,1.0,97.742,25.0,-8.72,2.932551319648094,2.75,-0.239,1.4
721,SHSY5Y,NRU,Fe3O4,48,5.0,92.742,25.0,-8.72,2.932551319648094,2.75,-0.239,1.4
722,SHSY5Y,NRU,Fe3O4,48,10.0,88.72,25.0,-8.72,2.932551319648094,2.75,-0.239,1.4
723,SHSY5Y,NRU,Fe3O4,48,50.0,82.34,25.0,-8.72,2.932551319648094,2.75,-0.239,1.4
724,SHSY5Y,NRU,Fe3O4,48,100.0,78.89,25.0,-8.72,2.932551319648094,2.75,-0.239,1.4
725,SHSY5Y,NRU,Fe3O4,48,0.1,89.374,15.84,-43.29,2.932551319648094,2.75,-0.239,1.4
726,SHSY5Y,NRU,Fe3O4,48,3.0,75.089,15.84,-43.29,2.932551319648094,2.75,-0.239,1.4
727,SHSY5Y,NRU,Fe3O4,48,10.0,64.109,15.84,-43.29,2.932551319648094,2.75,-0.239,1.4
728,SHSY5Y,NRU,Fe3O4,48,30.0,25.4,15.84,-43.29,2.932551319648094,2.75,-0.239,1.4
729,SHSY5Y,NRU,Fe3O4,48,60.0,14.71,15.84,-43.29,2.932551319648094,2.75,-0.239,1.4
730,SHSY5Y,NRU,Fe3O4,48,100.0,5.51,15.84,-43.29,2.932551319648094,2.75,-0.239,1.4
731,SHSY5Y,NRU,Fe3O4,48,0.1,91.499,24.59,-14.25,2.932551319648094,2.75,-0.239,1.4
732,SHSY5Y,NRU,Fe3O4,48,3.0,80.283,24.59,-14.25,2.932551319648094,2.75,-0.239,1.4
733,SHSY5Y,NRU,Fe3O4,48,10.0,64.7,24.59,-14.25,2.932551319648094,2.75,-0.239,1.4
734,SHSY5Y,NRU,Fe3O4,48,30.0,30.61,24.59,-14.25,2.932551319648094,2.75,-0.239,1.4
735,SHSY5Y,NRU,Fe3O4,48,60.0,16.6,24.59,-14.25,2.932551319648094,2.75,-0.239,1.4
736,SHSY5Y,NRU,Fe3O4,48,100.0,8.6,24.59,-14.25,2.932551319648094,2.75,-0.239,1.4
737,SHSY5Y,NRU,Fe3O4,48,0.1,93.152,81.8,-8.6,2.932551319648094,2.75,-0.239,1.4
738,SHSY5Y,NRU,Fe3O4,48,3.0,90.201,81.8,-8.6,2.932551319648094,2.75,-0.239,1.4
739,SHSY5Y,NRU,Fe3O4,48,10.0,76.505,81.8,-8.6,2.932551319648094,2.75,-0.239,1.4
740,SHSY5Y,NRU,Fe3O4,48,30.0,57.4,81.8,-8.6,2.932551319648094,2.75,-0.239,1.4
741,SHSY5Y,NRU,Fe3O4,48,60.0,37.61,81.8,-8.6,2.932551319648094,2.75,-0.239,1.4
742,SHSY5Y,NRU,Fe3O4,48,100.0,11.51,81.8,-8.6,2.932551319648094,2.75,-0.239,1.4
743,SHSY5Y,NRU,Fe3O4,48,0.1,87.557,15.84,-43.29,2.932551319648094,2.75,-0.239,1.4
744,SHSY5Y,NRU,Fe3O4,48,3.0,75.452,15.84,-43.29,2.932551319648094,2.75,-0.239,1.4
745,SHSY5Y,NRU,Fe3O4,48,10.0,60.52,15.84,-43.29,2.932551319648094,2.75,-0.239,1.4
746,SHSY5Y,NRU,Fe3O4,48,30.0,26.4,15.84,-43.29,2.932551319648094,2.75,-0.239,1.4
747,SHSY5Y,NRU,Fe3O4,48,60.0,15.11,15.84,-43.29,2.932551319648094,2.75,-0.239,1.4
748,SHSY5Y,NRU,Fe3O4,48,100.0,6.0,15.84,-43.29,2.932551319648094,2.75,-0.239,1.4
749,SHSY5Y,NRU,Fe3O4,48,0.1,90.724,24.59,-14.25,2.932551319648094,2.75,-0.239,1.4
750,SHSY5Y,NRU,Fe3O4,48,3.0,78.394,24.59,-14.25,2.932551319648094,2.75,-0.239,1.4
751,SHSY5Y,NRU,Fe3O4,48,10.0,64.706,24.59,-14.25,2.932551319648094,2.75,-0.239,1.4
752,SHSY5Y,NRU,Fe3O4,48,30.0,41.17,24.59,-14.25,2.932551319648094,2.75,-0.239,1.4
753,SHSY5Y,NRU,Fe3O4,48,60.0,20.61,24.59,-14.25,2.932551319648094,2.75,-0.239,1.4
754,SHSY5Y,NRU,Fe3O4,48,100.0,11.425,24.59,-14.25,2.932551319648094,2.75,-0.239,1.4
755,SHSY5Y,NRU,Fe3O4,48,0.1,91.629,81.8,-8.6,2.932551319648094,2.75,-0.239,1.4
756,SHSY5Y,NRU,Fe3O4,48,3.0,87.557,81.8,-8.6,2.932551319648094,2.75,-0.239,1.4
757,SHSY5Y,NRU,Fe3O4,48,10.0,78.733,81.8,-8.6,2.932551319648094,2.75,-0.239,1.4
758,SHSY5Y,NRU,Fe3O4,48,30.0,46.833,81.8,-8.6,2.932551319648094,2.75,-0.239,1.4
759,SHSY5Y,NRU,Fe3O4,48,60.0,31.674,81.8,-8.6,2.932551319648094,2.75,-0.239,1.4
760,SHSY5Y,NRU,Fe3O4,48,100.0,15.837,81.8,-8.6,2.932551319648094,2.75,-0.239,1.4
761,SHSY5Y,NRU,Fe3O4,24,1.0,100.0,114.0,12.05,2.932551319648094,2.75,-0.239,1.4
762,SHSY5Y,NRU,Fe3O4,24,5.0,98.305,114.0,28.8,2.932551319648094,2.75,-0.239,1.4
763,SHSY5Y,NRU,Fe3O4,24,25.0,77.331,114.0,10.285,2.932551319648094,2.75,-0.239,1.4
764,SHSY5Y,NRU,Fe3O4,24,50.0,65.89,114.0,-39.65,2.932551319648094,2.75,-0.239,1.4
765,SHSY5Y,NRU,Fe3O4,24,100.0,54.661,114.0,-39.65,2.932551319648094,2.75,-0.239,1.4
766,SHSY5Y,NRU,Fe3O4,24,200.0,45.975,114.0,-31.7,2.932551319648094,2.75,-0.239,1.4
767,SHSY5Y,NRU,Fe3O4,24,400.0,45.339,114.0,-5.95,2.932551319648094,2.75,-0.239,1.4
768,SHSY5Y,NRU,Fe3O4,24,1.0,106.28,114.0,71.7,2.932551319648094,2.75,-0.239,1.4
769,SHSY5Y,NRU,Fe3O4,24,5.0,100.0,114.0,71.7,2.932551319648094,2.75,-0.239,1.4
770,SHSY5Y,NRU,Fe3O4,24,25.0,91.498,114.0,-36.45,2.932551319648094,2.75,-0.239,1.4
771,SHSY5Y,NRU,Fe3O4,24,50.0,85.83,114.0,-28.16,2.932551319648094,2.75,-0.239,1.4
772,SHSY5Y,NRU,Fe3O4,24,100.0,80.162,114.0,-47.6,2.932551319648094,2.75,-0.239,1.4
773,SHSY5Y,NRU,Fe3O4,24,200.0,69.838,114.0,-31.7,2.932551319648094,2.75,-0.239,1.4
774,SHSY5Y,NRU,Fe3O4,24,400.0,52.227,114.0,-5.95,2.932551319648094,2.75,-0.239,1.4
775,SHSY5Y,NRU,Fe3O4,24,50.0,110.02,35.0,-10.14,2.932551319648094,2.75,-0.239,1.4
776,SHSY5Y,NRU,Fe3O4,24,100.0,123.42,23.0,-18.88,2.932551319648094,2.75,-0.239,1.4
777,SHSY5Y,MTT,ZnO,24,200.0,111.47,25.0,-13.0,2.272727272727273,2.545,-0.7618,1.35
778,SHSY5Y,MTT,ZnO,24,50.0,114.7,45.0,-10.14,2.272727272727273,2.545,-0.7618,1.35
779,SHSY5Y,MTT,ZnO,24,100.0,103.72,17.5,-22.4,2.272727272727273,2.545,-0.7618,1.35
780,SHSY5Y,MTT,ZnO,24,200.0,108.89,25.0,-13.0,2.272727272727273,2.545,-0.7618,1.35
781,SHSY5Y,MTT,ZnO,24,50.0,109.37,35.0,-10.14,2.272727272727273,2.545,-0.7618,1.35
782,SHSY5Y,MTT,ZnO,24,100.0,108.89,7.0,-33.7,2.272727272727273,2.545,-0.7618,1.35
783,SHSY5Y,MTT,ZnO,24,200.0,116.64,153.88,-20.5,2.272727272727273,2.545,-0.7618,1.35
784,SHSY5Y,MTT,ZnO,24,0.5,91.139,5.0,-119.5,2.272727272727273,2.545,-0.7618,1.35
785,SHSY5Y,MTT,ZnO,24,1.0,90.416,5.0,-88.25,2.272727272727273,2.545,-0.7618,1.35
786,SHSY5Y,MTT,ZnO,24,2.0,87.523,5.0,-36.5,2.272727272727273,2.545,-0.7618,1.35
787,SHSY5Y,MTT,ZnO,24,4.0,73.237,5.0,-43.7,2.272727272727273,2.545,-0.7618,1.35
788,SHSY5Y,MTT,ZnO,24,0.5,90.958,30.0,-8.72,2.272727272727273,2.545,-0.7618,1.35
789,SHSY5Y,MTT,ZnO,24,1.0,89.873,30.0,20.27,2.272727272727273,2.545,-0.7618,1.35
790,SHSY5Y,MTT,ZnO,24,2.0,88.608,30.0,-8.72,2.272727272727273,2.545,-0.7618,1.35
791,SHSY5Y,MTT,ZnO,24,4.0,87.523,30.0,-6.475,2.272727272727273,2.545,-0.7618,1.35
792,SHSY5Y,MTT,ZnO,24,0.5,98.192,70.0,28.8,2.272727272727273,2.545,-0.7618,1.35
793,SHSY5Y,MTT,ZnO,24,1.0,93.49,70.0,28.8,2.272727272727273,2.545,-0.7618,1.35
794,SHSY5Y,MTT,ZnO,24,2.0,91.628,70.0,28.8,2.272727272727273,2.545,-0.7618,1.35
795,SHSY5Y,MTT,ZnO,24,4.0,89.873,70.0,28.8,2.272727272727273,2.545,-0.7618,1.35
796,SHSY5Y,MTT,ZnO,24,6.25,87.687,20.0,26.4,2.272727272727273,2.545,-0.7618,1.35
797,SHSY5Y,MTT,ZnO,24,12.5,83.582,20.0,37.28,2.272727272727273,2.545,-0.7618,1.35
798,SHSY5Y,MTT,ZnO,24,25.0,79.291,20.0,20.27,2.272727272727273,2.545,-0.7618,1.35
799,SHSY5Y,MTT,ZnO,24,50.0,82.276,20.0,8.29,2.272727272727273,2.545,-0.7618,1.35
800,SHSY5Y,MTT,ZnO,24,6.25,96.828,50.0,34.605,2.272727272727273,2.545,-0.7618,1.35
801,SHSY5Y,MTT,ZnO,24,12.5,94.403,50.0,-33.0,2.272727272727273,2.545,-0.7618,1.35
802,SHSY5Y,MTT,ZnO,24,25.0,89.552,50.0,-33.4,2.272727272727273,2.545,-0.7618,1.35
803,SHSY5Y,MTT,ZnO,24,50.0,57.649,50.0,18.35,2.272727272727273,2.545,-0.7618,1.35
804,SHSY5Y,MTT,ZnO,24,6.25,101.49,100.0,-1.46,2.272727272727273,2.545,-0.7618,1.35
805,SHSY5Y,MTT,ZnO,24,12.5,102.24,100.0,-4.845,2.272727272727273,2.545,-0.7618,1.35
806,SHSY5Y,MTT,ZnO,24,25.0,95.522,100.0,-4.845,2.272727272727273,2.545,-0.7618,1.35
807,SHSY5Y,NRU,ZnO,24,50.0,102.8,100.0,-28.16,2.272727272727273,2.545,-0.7618,1.35
808,SHSY5Y,NRU,ZnO,24,6.25,98.556,25.0,-8.72,2.272727272727273,2.545,-0.7618,1.35
809,SHSY5Y,NRU,ZnO,24,12.5,94.404,25.0,-8.72,2.272727272727273,2.545,-0.7618,1.35
810,SHSY5Y,NRU,ZnO,24,25.0,74.007,25.0,-8.72,2.272727272727273,2.545,-0.7618,1.35
811,SHSY5Y,NRU,ZnO,24,50.0,43.863,25.0,-8.72,2.272727272727273,2.545,-0.7618,1.35
812,SHSY5Y,NRU,ZnO,24,6.25,88.267,30.0,-8.72,2.272727272727273,2.545,-0.7618,1.35
813,SHSY5Y,NRU,ZnO,24,12.5,79.964,30.0,-8.72,2.272727272727273,2.545,-0.7618,1.35
814,SHSY5Y,NRU,ZnO,24,25.0,78.7,30.0,-8.72,2.272727272727273,2.545,-0.7618,1.35
815,SHSY5Y,NRU,ZnO,24,50.0,68.592,30.0,-8.72,2.272727272727273,2.545,-0.7618,1.35
816,SHSY5Y,NRU,ZnO,24,6.25,100.36,80.0,-8.72,2.272727272727273,2.545,-0.7618,1.35
817,SHSY5Y,NRU,ZnO,24,12.5,99.097,80.0,-8.72,2.272727272727273,2.545,-0.7618,1.35
818,SHSY5Y,NRU,ZnO,24,25.0,93.682,80.0,-8.72,2.272727272727273,2.545,-0.7618,1.35
819,SHSY5Y,NRU,ZnO,24,50.0,85.921,80.0,-8.72,2.272727272727273,2.545,-0.7618,1.35
820,SHSY5Y,NRU,ZnO,24,6.25,87.726,100.0,-8.72,2.272727272727273,2.545,-0.7618,1.35
821,SHSY5Y,NRU,ZnO,24,12.5,93.141,100.0,-8.72,2.272727272727273,2.545,-0.7618,1.35
822,SHSY5Y,NRU,ZnO,24,25.0,83.574,100.0,-8.72,2.272727272727273,2.545,-0.7618,1.35
823,SHSY5Y,NRU,ZnO,24,50.0,87.184,100.0,-8.72,2.272727272727273,2.545,-0.7618,1.35
824,SHSY5Y,NRU,ZnO,24,7.5,91.682,108.8,36.3,2.272727272727273,2.545,-0.7618,1.35
825,SHSY5Y,NRU,ZnO,24,15.0,91.682,39.33,-15.9,2.272727272727273,2.545,-0.7618,1.35
826,SHSY5Y,NRU,ZnO,24,30.0,92.25,27.5,-3.05,2.272727272727273,2.545,-0.7618,1.35
827,SHSY5Y,NRU,ZnO,24,60.0,86.767,126.45,-10.85,2.272727272727273,2.545,-0.7618,1.35
828,SHSY5Y,NRU,ZnO,24,30.0,99.258,30.15,-5.7,2.272727272727273,2.545,-0.7618,1.35
829,SHSY5Y,NRU,ZnO,24,60.0,96.289,30.15,-11.0,2.272727272727273,2.545,-0.7618,1.35
830,SHSY5Y,NRU,ZnO,24,120.0,92.579,30.15,-13.5,2.272727272727273,2.545,-0.7618,1.35
831,SHSY5Y,NRU,ZnO,24,240.0,95.547,30.15,-19.285,2.272727272727273,2.545,-0.7618,1.35
832,SHSY5Y,NRU,ZnO,24,30.0,97.403,45.3,-27.55,2.272727272727273,2.545,-0.7618,1.35
833,SHSY5Y,NRU,ZnO,24,60.0,55.473,45.3,71.23,2.272727272727273,2.545,-0.7618,1.35
834,SHSY5Y,NRU,ZnO,24,120.0,3.8961,45.3,20.83,2.272727272727273,2.545,-0.7618,1.35
835,SHSY5Y,NRU,ZnO,24,240.0,4.4527,45.3,-35.035,2.272727272727273,2.545,-0.7618,1.35
836,SHSY5Y,NRU,ZnO,24,10.0,15.174,1.5,-22.7,2.272727272727273,2.545,-0.7618,1.35
837,SHSY5Y,NRU,ZnO,24,10.0,98.172,4.2,-8.72,2.272727272727273,2.545,-0.7618,1.35
838,SHSY5Y,NRU,ZnO,24,10.0,103.47,13.6,-36.2,2.272727272727273,2.545,-0.7618,1.35
839,Macrophages,MTT,ZnO,24,10.0,14.259,1.5,-27.0,2.272727272727273,2.545,-0.7618,1.35
840,Macrophages,MTT,ZnO,24,10.0,90.494,4.2,-8.72,2.272727272727273,2.545,-0.7618,1.35
841,Macrophages,MTT,ZnO,24,10.0,79.087,13.6,25.85,2.272727272727273,2.545,-0.7618,1.35
842,Macrophages,MTT,ZnO,24,0.001,90.573,1.5,-88.25,2.272727272727273,2.545,-0.7618,1.35
843,HUVEC,CVS,SiO2,24,0.01,87.616,1.5,-88.25,7.4074074074074066,2.9266666666666663,-1.2,1.1
844,HUVEC,CVS,SiO2,24,0.1,75.97,1.5,-43.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
845,HUVEC,CVS,SiO2,24,1.0,56.562,1.5,10.4,7.4074074074074066,2.9266666666666663,-1.2,1.1
846,HUVEC,CVS,SiO2,24,10.0,0.92421,1.5,-27.0,7.4074074074074066,2.9266666666666663,-1.2,1.1
847,HUVEC,CVS,SiO2,24,0.001,80.591,1.5,-8.24,7.4074074074074066,2.9266666666666663,-1.2,1.1
848,HUVEC,CVS,SiO2,24,0.01,66.174,1.5,17.6,7.4074074074074066,2.9266666666666663,-1.2,1.1
849,HUVEC,CVS,SiO2,24,0.1,62.477,1.5,17.6,7.4074074074074066,2.9266666666666663,-1.2,1.1
850,HUVEC,CVS,SiO2,24,1.0,38.078,1.5,-38.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
851,HUVEC,CVS,SiO2,24,50.0,96.19,6.0,-22.62,7.4074074074074066,2.9266666666666663,-1.2,1.1
852,HUVEC,CVS,SiO2,24,100.0,75.873,6.0,-36.25,7.4074074074074066,2.9266666666666663,-1.2,1.1
853,HUVEC,CVS,SiO2,24,200.0,47.09,6.0,-45.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
854,HUVEC,CVS,SiO2,24,400.0,37.249,6.0,-25.165,7.4074074074074066,2.9266666666666663,-1.2,1.1
855,HUVEC,CVS,SiO2,24,50.0,98.836,12.5,6.53,7.4074074074074066,2.9266666666666663,-1.2,1.1
856,HUVEC,CVS,SiO2,24,100.0,89.63,12.5,-9.18,7.4074074074074066,2.9266666666666663,-1.2,1.1
857,HUVEC,CVS,SiO2,24,200.0,78.836,12.5,-23.19,7.4074074074074066,2.9266666666666663,-1.2,1.1
858,HepG2,MTT,ZnO,24,400.0,77.778,12.5,6.01,2.272727272727273,2.545,-0.7618,1.35
859,HepG2,MTT,ZnO,24,50.0,94.301,6.0,-8.82,2.272727272727273,2.545,-0.7618,1.35
860,HepG2,MTT,ZnO,24,100.0,93.534,6.0,-8.3,2.272727272727273,2.545,-0.7618,1.35
861,HepG2,MTT,ZnO,24,200.0,89.918,6.0,-8.34,2.272727272727273,2.545,-0.7618,1.35
862,HepG2,MTT,TiO2,24,400.0,81.479,6.0,20.02,5.369127516778524,2.806666666666666,-0.93,1.4
863,HepG2,MTT,TiO2,24,50.0,87.945,12.5,-27.06,5.369127516778524,2.806666666666666,-0.93,1.4
